DEPT,NPHI,SP,DT,GR,CALI,RHOB,Deep_RS,RS,source
3536.5,38.026,-40.0358,95.7234,77.4805,10.1947,2.0232,5.4838,5.4219,las_8_df
3537.0,37.5996,-40.045,96.7328,78.268,10.2277,2.0001,5.4039,5.3005,las_8_df
3537.5,37.2786,-40.4197,96.5992,78.1413,10.2321,1.9843,5.2794,5.1818,las_8_df
3538.0,36.9577,-40.7015,96.1876,78.0145,10.2444,1.9894,5.2155,5.1172,las_8_df
3538.5,36.9342,-40.8112,95.0241,78.6303,10.2625,2.0177,5.1948,5.1172,las_8_df
3539.0,37.0098,-40.6564,93.9732,79.0507,10.2659,2.0846,5.245,5.1663,las_8_df
3539.5,37.8235,-40.2145,94.5314,78.7178,10.2272,2.1338,5.3747,5.2748,las_8_df
3540.0,38.3928,-39.7727,93.6514,77.4656,10.196,2.1401,5.5937,5.4893,las_8_df
3540.5,37.622,-39.329,93.0271,75.924,10.195,2.1438,5.8564,5.7126,las_8_df
3541.0,36.9077,-39.0043,92.509,75.5408,10.1988,2.149,6.0867,5.9386,las_8_df
3541.5,36.217,-38.9286,92.4194,75.1494,10.2138,2.1453,6.2332,6.1023,las_8_df
3542.0,34.6431,-38.8827,94.0473,75.5011,10.236,2.1268,6.0464,5.8757,las_8_df
3542.5,33.417,-38.7745,95.0987,75.8493,10.2577,2.1395,5.783,5.7305,las_8_df
3543.0,33.6837,-39.2214,95.7715,75.5314,10.2362,2.2018,5.7741,5.6517,las_8_df
3543.5,34.1533,-39.8201,94.8251,74.7349,10.2278,2.243,5.7663,5.6165,las_8_df
3544.0,34.8425,-40.1734,93.3316,73.7909,10.2443,2.2693,5.7654,5.6419,las_8_df
3544.5,33.2096,-40.0757,92.4877,75.0441,10.2553,2.2452,5.8117,5.6986,las_8_df
3545.0,31.8757,-39.9662,92.3788,76.3849,10.2503,2.231,5.8492,5.7559,las_8_df
3545.5,31.5343,-39.8248,92.3712,76.9571,10.2422,2.2016,5.8329,5.7304,las_8_df
3546.0,32.7242,-39.8229,92.4757,76.939,10.2527,2.2039,5.8153,5.7238,las_8_df
3546.5,34.3055,-40.3976,91.5139,77.4648,10.2704,2.2089,5.9712,5.8217,las_8_df
3547.0,35.7067,-40.5992,89.9219,78.1742,10.268,2.1762,6.1532,5.9592,las_8_df
3547.5,37.2239,-40.6782,89.9027,77.7377,10.2712,2.1135,6.0419,5.9972,las_8_df
3548.0,38.9489,-40.599,89.8977,75.4765,10.2619,2.1146,6.1385,5.9751,las_8_df
3548.5,40.6664,-40.0925,89.8055,73.9337,10.2647,2.1138,5.9535,5.827,las_8_df
3549.0,41.6634,-39.5861,90.2912,72.8432,10.2804,2.0595,5.7191,5.4976,las_8_df
3549.5,40.9824,-39.2603,91.9869,71.9962,10.2754,2.0062,5.3252,5.1146,las_8_df
3550.0,39.6917,-39.2861,95.5986,72.1684,10.2618,1.978,5.0383,4.9114,las_8_df
3550.5,38.4011,-39.514,96.6327,72.6001,10.3124,2.0054,4.8831,4.8189,las_8_df
3551.0,37.1104,-39.8166,97.366,72.8854,10.3421,2.023,4.9544,4.7959,las_8_df
3551.5,36.0153,-40.1164,95.9851,73.0361,10.3283,2.0582,5.1042,5.0023,las_8_df
3552.0,35.0943,-40.1778,91.8668,73.9146,10.316,2.1172,5.2585,5.1654,las_8_df
3552.5,34.4428,-40.1361,92.5489,74.9098,10.3092,2.2045,5.4789,5.3343,las_8_df
3553.0,33.7914,-39.9838,92.1972,74.908,10.3076,2.2307,5.8412,5.613,las_8_df
3553.5,33.4623,-39.3925,91.2512,74.8753,10.2824,2.2214,6.0259,5.9111,las_8_df
3554.0,34.9799,-38.9317,90.7334,74.4976,10.3231,2.2275,6.45,6.1835,las_8_df
3554.5,35.0283,-37.7586,91.0159,73.8019,10.3643,2.1973,6.6992,6.3605,las_8_df
3555.0,34.9312,-36.6686,91.4974,73.2343,10.3598,2.1476,6.5848,6.2801,las_8_df
3555.5,34.7241,-37.7682,91.4158,72.8593,10.3244,2.0935,6.3675,6.0627,las_8_df
3556.0,34.2145,-39.6432,92.185,73.241,10.2959,2.0658,6.0907,5.7166,las_8_df
3556.5,34.1544,-40.4148,93.8642,74.1237,10.3711,2.0608,5.5515,5.283,las_8_df
3557.0,34.1595,-40.6142,94.2413,74.1372,10.3627,2.0973,5.2068,5.1117,las_8_df
3557.5,34.3359,-40.3494,93.12,73.3015,10.3945,2.1763,5.2552,5.1315,las_8_df
3558.0,34.6523,-40.0681,91.5982,73.5443,10.4095,2.212,5.5692,5.4575,las_8_df
3558.5,35.693,-39.7868,90.4807,74.2417,10.4128,2.215,5.6588,5.5127,las_8_df
3559.0,36.7094,-39.5497,92.5021,73.8153,10.4118,2.1949,5.5678,5.4553,las_8_df
3559.5,36.0538,-39.355,93.2963,72.6556,10.4109,2.1481,5.4686,5.3805,las_8_df
3560.0,34.7899,-39.634,94.472,70.6357,10.4392,2.097,5.4349,5.3312,las_8_df
3560.5,33.4039,-40.1635,92.8828,71.5576,10.4565,2.102,5.4472,5.3543,las_8_df
3561.0,32.4304,-40.381,91.5536,72.3501,10.4089,2.1124,5.5629,5.4207,las_8_df
3561.5,33.6366,-40.381,91.289,72.8784,10.4233,2.1248,5.6559,5.5076,las_8_df
3562.0,34.6503,-40.2839,90.7201,72.4432,10.4577,2.151,5.8571,5.7282,las_8_df
3562.5,34.8443,-40.0062,90.2226,72.0596,10.4885,2.1678,6.0858,5.9596,las_8_df
3563.0,34.3561,-39.7284,90.6819,72.0209,10.5136,2.19,6.0707,5.9367,las_8_df
3563.5,31.4997,-39.2959,91.3638,71.3004,10.5041,2.1908,6.0849,5.9814,las_8_df
3564.0,28.611,-38.8211,92.0309,69.8166,10.4457,2.2265,6.1931,6.0938,las_8_df
3564.5,27.8363,-38.7886,90.876,68.8793,10.3882,2.3077,6.5199,6.2793,las_8_df
3565.0,28.2138,-39.8215,89.926,68.7407,10.4581,2.3373,6.7852,6.5758,las_8_df
3565.5,29.0174,-40.4851,87.9412,68.5526,10.5069,2.3123,6.8031,6.666,las_8_df
3566.0,28.482,-40.3699,87.5376,67.8563,10.4466,2.2714,6.6763,6.5613,las_8_df
3566.5,27.6232,-39.9676,87.5043,66.594,10.338,2.2535,6.8152,6.61,las_8_df
3567.0,28.0119,-39.9069,87.0741,65.5554,10.3303,2.3652,6.9335,6.8206,las_8_df
3567.5,28.9464,-39.8202,86.5453,65.2654,10.3494,2.4144,7.154,6.8852,las_8_df
3568.0,29.6441,-39.666,85.2938,66.0214,10.3336,2.3779,7.3529,6.9168,las_8_df
3568.5,29.8037,-39.3353,86.7234,67.417,10.3329,2.3324,6.9954,6.7816,las_8_df
3569.0,28.3936,-39.2161,87.469,69.167,10.3315,2.3182,6.8664,6.718,las_8_df
3569.5,28.2714,-39.407,88.0287,70.2793,10.3396,2.3659,7.203,6.8498,las_8_df
3570.0,29.0256,-39.4544,86.6577,71.5476,10.4093,2.382,7.7197,7.3024,las_8_df
3570.5,29.9896,-39.455,85.6755,72.6531,10.5146,2.437,7.9542,7.7216,las_8_df
3571.0,31.503,-39.3862,85.5235,74.593,10.6662,2.4314,7.8553,7.6685,las_8_df
3571.5,32.1757,-39.3039,86.0232,76.5169,10.6772,2.4,7.8377,7.4628,las_8_df
3572.0,32.6498,-39.1863,86.6612,76.3947,10.8293,2.3581,7.6447,7.1405,las_8_df
3572.5,32.4796,-39.0711,87.5271,74.1286,11.0999,2.3237,7.4736,7.0126,las_8_df
3573.0,33.2557,-38.7503,88.1516,71.3134,11.1894,2.2059,7.3013,6.949,las_8_df
3573.5,34.8685,-37.7645,88.3016,69.8423,11.1999,2.1102,7.1942,6.8165,las_8_df
3574.0,36.5614,-37.5861,87.8863,69.4756,11.217,2.0212,6.8188,6.5097,las_8_df
3574.5,37.8055,-38.7237,88.8814,69.3155,11.232,1.9379,6.5122,6.1429,las_8_df
3575.0,39.3378,-39.2573,89.7767,69.4109,11.2448,1.812,6.2706,5.6757,las_8_df
3575.5,40.7045,-39.3538,90.6944,69.8009,11.2566,1.7275,5.4603,5.2677,las_8_df
3576.0,40.786,-39.4177,91.7092,70.7852,11.2519,1.7467,5.2735,5.1698,las_8_df
3576.5,40.8543,-39.403,93.5014,71.8867,11.2331,1.799,5.3527,5.239,las_8_df
3577.0,40.2089,-39.2828,92.4391,71.6637,11.2051,1.8264,5.3521,5.2816,las_8_df
3577.5,40.1527,-39.1485,91.8973,69.205,11.2352,1.8297,5.5709,5.4044,las_8_df
3578.0,40.9144,-39.0042,93.31,66.4991,11.2249,1.8439,5.8815,5.6679,las_8_df
3578.5,42.7366,-39.0249,91.4188,67.2008,11.2134,1.8579,6.007,5.8684,las_8_df
3579.0,44.1639,-39.3159,90.0426,67.7075,11.2205,1.8738,5.8183,5.6023,las_8_df
3579.5,43.2269,-39.4905,91.7077,67.4975,11.2178,1.8894,5.4389,5.2186,las_8_df
3580.0,43.6691,-39.0087,93.3774,67.7598,11.2132,1.9145,5.2749,4.93,las_8_df
3580.5,41.7791,-38.8963,93.5472,68.432,11.2165,1.9257,4.9018,4.7628,las_8_df
3581.0,39.3216,-39.1382,96.1468,69.0035,11.2557,1.9225,4.6897,4.6198,las_8_df
3581.5,37.145,-39.222,94.6409,69.9013,11.2558,1.9705,4.6626,4.5805,las_8_df
3582.0,35.0157,-38.8096,96.1903,72.1675,11.256,2.1031,4.7009,4.5908,las_8_df
3582.5,33.2914,-37.9403,96.3614,70.659,11.2188,2.2026,5.0423,4.8772,las_8_df
3583.0,35.277,-37.0844,93.4248,70.0244,11.1754,2.2422,5.6764,5.4859,las_8_df
3583.5,36.8996,-37.9558,95.0493,69.9528,11.2017,2.1937,5.782,5.7022,las_8_df
3584.0,37.6742,-38.9118,94.7563,69.135,11.2567,2.0708,5.7564,5.67,las_8_df
3584.5,38.3376,-39.0447,94.3481,67.5341,11.2863,1.9589,5.3434,5.0719,las_8_df
3585.0,39.9309,-39.3642,95.6931,66.0765,11.2774,1.9114,4.9251,4.8795,las_8_df
3585.5,42.1107,-39.1185,96.9647,65.8223,11.2704,1.8952,4.9993,4.9226,las_8_df
3586.0,44.2906,-38.9878,95.7503,66.04,11.2649,1.9711,5.0482,4.8965,las_8_df
3586.5,45.8276,-38.8724,93.9896,66.0192,11.2715,2.0471,4.8932,4.7806,las_8_df
3587.0,46.2345,-38.5895,93.7786,65.1815,11.2725,2.1177,4.7473,4.602,las_8_df
3587.5,46.5048,-37.9651,95.5711,63.6537,11.2648,2.0664,4.588,4.4338,las_8_df
3588.0,44.3846,-38.8247,97.6015,61.3398,11.2663,1.9635,4.4061,4.2896,las_8_df
3588.5,43.8419,-39.4824,98.2995,61.9975,11.281,1.901,4.1937,4.1223,las_8_df
3589.0,43.8388,-39.51,101.8826,64.3935,11.2783,1.8426,4.3268,4.1749,las_8_df
3589.5,43.3279,-39.5035,97.1027,65.9675,11.2699,1.8756,4.4513,4.4176,las_8_df
3590.0,41.9115,-39.4731,98.5918,66.9607,11.2635,1.8933,4.5859,4.4991,las_8_df
3590.5,39.0933,-39.4722,96.574,67.6216,11.2634,1.8558,4.7787,4.693,las_8_df
3591.0,39.205,-39.3728,93.8811,67.3932,11.2411,1.8155,4.7848,4.7366,las_8_df
3591.5,39.6474,-39.0158,94.7673,65.8565,11.2352,1.7837,4.8095,4.747,las_8_df
3592.0,40.6182,-38.46,96.3395,65.1325,11.2434,1.7835,4.9876,4.9262,las_8_df
3592.5,41.0235,-38.34,93.2573,66.5101,11.2737,1.81,5.2539,5.1394,las_8_df
3593.0,40.2842,-39.0292,91.54,67.6758,11.2634,1.8358,5.2477,5.1845,las_8_df
3593.5,38.9734,-39.2807,93.6523,68.3124,11.2502,1.82,5.2979,5.0293,las_8_df
3594.0,37.0618,-39.4671,94.8107,68.3389,11.2555,1.7955,5.3326,5.0083,las_8_df
3594.5,36.0143,-39.585,96.8243,69.4481,11.2774,1.755,5.2298,5.0033,las_8_df
3595.0,36.4704,-39.5749,97.9335,70.8611,11.2712,1.7432,5.2172,5.0149,las_8_df
3595.5,38.173,-39.5648,97.221,72.8961,11.2605,1.7486,5.4825,5.2979,las_8_df
3596.0,37.9334,-39.5695,95.437,75.287,11.2548,1.8065,5.8927,5.5926,las_8_df
3596.5,37.5847,-39.5857,91.6608,75.0487,11.2417,1.8438,6.129,5.7251,las_8_df
3597.0,37.268,-39.5838,91.3822,73.8663,11.2604,1.8646,6.0366,5.7855,las_8_df
3597.5,36.9894,-39.6174,92.4044,72.5031,11.2816,1.8468,5.7407,5.6004,las_8_df
3598.0,36.8671,-39.6247,90.5076,69.7835,11.2949,1.8101,5.5831,5.3812,las_8_df
3598.5,36.1578,-39.4479,91.3769,66.8479,11.2959,1.7859,5.5069,5.3837,las_8_df
3599.0,35.0112,-39.4313,95.4302,64.4636,11.2976,1.7716,5.744,5.4978,las_8_df
3599.5,35.1185,-39.4147,91.2714,64.7976,11.2993,1.8811,5.9863,5.8206,las_8_df
3600.0,35.7806,-39.101,88.6891,65.5487,11.279,1.9463,6.0198,5.8472,las_8_df
3600.5,36.4426,-38.8346,90.3493,66.0871,11.2771,2.0114,6.0271,5.759,las_8_df
3601.0,35.5725,-38.5949,91.4538,65.2829,11.2933,2.0488,5.8352,5.596,las_8_df
3601.5,34.5663,-38.31,88.8931,64.5636,11.9268,2.1081,5.6478,5.2941,las_8_df
3602.0,33.0496,-37.8069,92.7443,63.9503,11.2495,2.1612,5.7656,5.3087,las_8_df
3602.5,31.9725,-38.6943,89.6734,63.6222,10.636,2.1472,6.0863,5.8716,las_8_df
3603.0,33.0301,-39.1201,89.1097,64.1505,10.6315,2.0983,6.7024,6.4208,las_8_df
3603.5,34.0843,-39.1633,88.2729,64.1025,10.6338,2.0759,7.2925,6.888,las_8_df
3604.0,35.1386,-38.9325,84.2067,62.8461,10.6532,2.0547,7.2553,6.4123,las_8_df
3604.5,36.1928,-38.8866,88.188,59.9621,10.6769,1.9745,5.6602,5.3459,las_8_df
3605.0,34.5942,-38.9251,97.4433,60.1463,10.6671,1.9418,5.012,4.9179,las_8_df
3605.5,34.9727,-38.6019,97.2553,63.0546,10.6848,1.9816,5.0067,4.8925,las_8_df
3606.0,36.7672,-38.301,96.3008,66.3521,10.8511,1.9888,5.3723,5.0361,las_8_df
3606.5,38.647,-38.7955,94.5775,69.1157,10.8958,1.8822,6.2793,5.9661,las_8_df
3607.0,41.6591,-39.0375,84.6954,70.3687,10.9342,1.7752,6.1657,5.8362,las_8_df
3607.5,44.7991,-38.9019,86.1345,71.2514,10.9537,1.7703,5.8435,5.631,las_8_df
3608.0,46.984,-38.4876,88.3996,69.0128,10.9342,1.8074,5.6417,5.4259,las_8_df
3608.5,47.1895,-38.2982,90.7167,66.5281,10.9297,1.9229,5.3742,5.204,las_8_df
3609.0,46.434,-38.2513,91.2933,64.8709,10.9298,2.0548,5.1977,4.9912,las_8_df
3609.5,44.8127,-37.9898,91.5725,63.5122,10.8881,2.071,4.9242,4.7783,las_8_df
3610.0,43.1915,-37.9996,91.1611,64.0018,10.8863,1.9702,4.7119,4.6029,las_8_df
3610.5,41.5703,-37.9949,92.9256,65.3465,10.9314,1.8694,4.6835,4.5254,las_8_df
3611.0,39.7311,-37.5468,95.7376,66.4885,10.9087,1.8511,4.6455,4.5295,las_8_df
3611.5,38.6877,-37.9242,95.3365,67.265,10.8796,1.8647,4.844,4.6245,las_8_df
3612.0,35.6413,-37.8543,93.4196,67.4475,10.8976,1.9125,5.1234,4.8102,las_8_df
3612.5,34.2188,-38.0254,92.9155,68.6126,10.9354,1.9497,5.2692,5.0333,las_8_df
3613.0,33.4683,-38.3516,90.1544,69.7247,10.9141,1.9656,5.5484,5.3943,las_8_df
3613.5,31.1064,-38.599,89.67,70.2908,10.8989,2.0295,6.0041,5.7399,las_8_df
3614.0,33.0396,-38.7405,88.3401,71.4032,10.9324,2.1091,6.343,6.0954,las_8_df
3614.5,35.9083,-38.7652,87.0391,72.5062,10.9322,2.1271,6.8079,6.5526,las_8_df
3615.0,36.9733,-38.6968,87.3068,73.0171,10.9251,2.1059,6.9473,6.5265,las_8_df
3615.5,37.5277,-38.4398,85.1387,72.4802,10.9406,2.0155,6.354,5.9843,las_8_df
3616.0,36.6937,-38.0828,88.0508,70.0825,10.942,1.9518,5.6743,5.5025,las_8_df
3616.5,35.0278,-37.901,88.2603,67.2616,10.9366,1.9296,5.2452,5.1195,las_8_df
3617.0,33.7771,-37.8927,89.6546,65.9804,10.9034,2.0009,5.2092,5.2337,las_8_df
3617.5,33.2286,-38.286,92.3338,67.338,10.8416,2.0698,5.9638,5.5936,las_8_df
3618.0,35.0428,-38.8328,89.1892,68.4665,10.8464,2.0209,6.1229,6.0106,las_8_df
3618.5,34.5608,-39.2715,90.8777,68.4594,10.902,1.9317,6.8174,6.3072,las_8_df
3619.0,32.7408,-39.4256,90.2633,67.2973,10.9618,1.871,6.592,6.4498,las_8_df
3619.5,32.9676,-39.3247,88.4594,66.329,11.0026,1.902,6.4592,6.2638,las_8_df
3620.0,33.5218,-38.8174,89.2243,66.7673,11.0096,1.931,6.4319,6.1172,las_8_df
3620.5,34.0929,-38.6983,87.7633,67.3856,11.0026,1.9214,6.4048,6.1913,las_8_df
3621.0,35.6383,-38.7889,86.999,66.8641,10.9955,1.8901,6.3777,6.2679,las_8_df
3621.5,37.3579,-38.9628,86.8173,65.337,11.0027,1.8533,6.2483,6.0703,las_8_df
3622.0,36.2714,-39.1146,87.7677,64.9564,11.0102,1.8105,6.0796,5.9199,las_8_df
3622.5,35.278,-39.1675,88.9352,66.0321,11.0158,1.7974,5.9969,5.924,las_8_df
3623.0,34.6381,-39.2204,87.9532,67.2914,11.0278,1.7809,6.1481,6.1027,las_8_df
3623.5,34.5242,-39.2467,88.0205,67.2822,11.0223,1.7816,6.3117,6.2074,las_8_df
3624.0,34.473,-39.2684,88.1337,66.5665,11.0164,1.7994,6.1663,6.037,las_8_df
3624.5,34.1104,-39.3796,88.0765,66.0515,11.0153,1.8194,6.0339,5.9269,las_8_df
3625.0,34.0239,-39.1047,88.1411,65.9552,11.0182,1.8264,5.9611,5.7312,las_8_df
3625.5,34.182,-38.7633,89.7237,65.9252,11.0098,1.826,5.9164,5.746,las_8_df
3626.0,33.2152,-38.5935,91.3009,66.2299,11.0015,1.8243,6.0359,5.8341,las_8_df
3626.5,32.3281,-38.7036,88.2245,66.5899,10.995,1.7985,5.9598,5.8814,las_8_df
3627.0,32.2079,-38.8464,91.8454,66.6173,10.9958,1.7672,5.8802,5.8898,las_8_df
3627.5,32.472,-39.0287,88.0085,65.8472,10.9801,1.7651,6.1365,6.0328,las_8_df
3628.0,35.4407,-39.0772,86.9372,63.6359,10.9644,1.8433,6.4031,5.9563,las_8_df
3628.5,39.8191,-39.0883,86.5061,62.2983,10.9488,1.9209,6.4999,5.8914,las_8_df
3629.0,40.6458,-39.0993,87.4729,62.4072,10.9537,1.9034,5.8673,5.7004,las_8_df
3629.5,40.2735,-39.1104,88.7293,63.4065,10.9427,1.7785,5.401,5.3174,las_8_df
3630.0,38.1255,-39.1239,89.1508,64.3971,10.9409,1.7172,5.0991,4.9618,las_8_df
3630.5,35.8258,-39.1611,89.9083,65.6268,10.9589,1.7748,4.8667,4.7945,las_8_df
3631.0,35.2571,-39.1983,96.443,66.9652,10.9844,1.8524,5.1398,4.9216,las_8_df
3631.5,35.4785,-39.2355,94.4488,67.4959,11.3449,1.9301,5.4757,5.196,las_8_df
3632.0,34.4196,-39.2055,92.3281,67.4668,10.22,1.9547,5.7802,5.5786,las_8_df
3632.5,33.5192,-39.0644,91.683,67.4906,9.5543,1.8738,6.4887,6.0481,las_8_df
3633.0,32.9703,-38.8146,84.8894,67.9686,9.53,1.7956,6.4875,6.2742,las_8_df
3633.5,33.0681,-38.712,86.0024,67.9968,9.5142,1.7815,6.1377,6.0501,las_8_df
3634.0,33.2372,-38.6913,87.3507,66.1332,9.5182,1.784,6.0738,5.8055,las_8_df
3634.5,32.145,-38.6238,88.6765,64.318,9.5033,1.8613,6.1063,5.828,las_8_df
3635.0,29.2206,-38.5197,88.4342,64.9039,9.4951,2.0102,5.9288,5.832,las_8_df
3635.5,28.6737,-38.4157,87.688,65.7783,9.4947,2.1491,6.5954,6.1817,las_8_df
3636.0,29.0615,-38.3775,86.7845,66.6187,9.4622,2.2414,7.2558,6.9167,las_8_df
3636.5,30.1524,-38.4186,85.4011,67.628,9.4554,2.2974,7.2756,7.1017,las_8_df
3637.0,30.9603,-38.5083,85.1431,68.2766,9.4917,2.3447,7.2267,7.0807,las_8_df
3637.5,31.7682,-38.5583,85.5238,67.9273,9.5701,2.3433,6.5659,6.2803,las_8_df
3638.0,31.1808,-38.5449,86.977,66.9248,9.6102,2.3313,6.2353,6.123,las_8_df
3638.5,30.2868,-38.4435,87.8242,65.1773,9.6504,2.2803,6.4563,6.2712,las_8_df
3639.0,30.5639,-38.4415,87.5782,63.1171,9.6742,2.228,6.3417,6.2548,las_8_df
3639.5,32.117,-38.5839,85.9789,61.5541,9.6958,2.1498,6.6746,6.508,las_8_df
3640.0,30.9987,-38.5725,83.7747,62.595,9.7073,2.1649,6.5186,6.4092,las_8_df
3640.5,29.8804,-38.4038,82.7849,65.9527,9.7128,2.111,6.6696,6.5133,las_8_df
3641.0,28.938,-38.5074,83.2156,68.6246,9.7169,2.1127,6.7698,6.5031,las_8_df
3641.5,28.3051,-38.6276,85.1754,67.981,9.7186,2.1549,6.7291,6.5406,las_8_df
3642.0,27.6722,-38.7601,87.0956,65.436,9.7218,2.1795,6.8051,6.6855,las_8_df
3642.5,28.2864,-38.8641,86.5818,63.2055,9.7257,2.1868,6.8371,6.7154,las_8_df
3643.0,28.9672,-38.8652,86.4074,62.645,9.7243,2.2139,6.9373,6.7382,las_8_df
3643.5,28.9862,-38.8083,86.0689,63.1049,9.7279,2.2583,6.9049,6.6657,las_8_df
3644.0,28.6805,-38.6716,86.0052,63.9106,9.7562,2.2319,6.8891,6.5736,las_8_df
3644.5,29.2556,-38.7144,85.9875,64.3039,9.7721,2.1911,6.8709,6.5773,las_8_df
3645.0,29.8308,-38.5732,85.9887,63.9482,9.7711,2.1787,6.8526,6.6095,las_8_df
3645.5,30.9377,-38.3854,86.0184,62.9592,9.7882,2.1738,6.8777,6.7225,las_8_df
3646.0,32.095,-38.4861,86.3272,61.791,9.801,2.1985,7.1168,6.8692,las_8_df
3646.5,33.9089,-38.6671,86.2484,60.5527,9.8128,2.2079,6.9846,6.6713,las_8_df
3647.0,33.864,-38.6235,86.2934,59.2282,9.8188,2.1671,6.7384,6.389,las_8_df
3647.5,33.2718,-38.529,86.8194,59.226,9.821,2.1001,6.4155,6.1109,las_8_df
3648.0,33.681,-38.4345,87.4164,60.3859,9.8157,2.0301,6.2105,5.975,las_8_df
3648.5,36.3699,-38.34,88.0107,61.8514,9.8068,1.9601,6.0882,5.9271,las_8_df
3649.0,37.6056,-38.4581,88.0387,61.6563,9.8215,2.0196,6.3648,6.2079,las_8_df
3649.5,38.7082,-38.5677,88.2379,61.5499,9.8356,2.0414,6.3167,5.9514,las_8_df
3650.0,39.3976,-38.507,89.697,62.1695,9.8252,1.9793,5.8814,5.6685,las_8_df
3650.5,38.1989,-38.4753,87.984,61.1044,9.8188,1.9936,5.6,5.424,las_8_df
3651.0,37.0002,-38.6095,88.9593,59.948,9.8243,2.0463,5.4278,5.19,las_8_df
3651.5,36.6649,-38.7474,89.6287,58.4135,9.8268,2.1419,5.4662,5.0932,las_8_df
3652.0,36.8419,-38.7391,89.8811,57.1282,9.8028,2.186,5.6061,5.3019,las_8_df
3652.5,37.2114,-38.5926,90.3455,58.6483,9.7629,2.2165,5.8027,5.5909,las_8_df
3653.0,36.5169,-38.5651,91.0005,59.9788,9.6795,2.2342,6.0459,5.8446,las_8_df
3653.5,35.8223,-38.4388,89.4775,60.2035,9.6941,2.1206,5.9425,5.7857,las_8_df
3654.0,38.0296,-38.3379,90.8166,60.076,9.7112,2.043,5.8057,5.6143,las_8_df
3654.5,36.6719,-38.2449,92.3546,59.9174,9.7116,1.9685,5.672,5.4652,las_8_df
3655.0,36.2374,-38.3775,89.0785,60.3045,9.7044,1.9695,5.4652,5.3203,las_8_df
3655.5,36.7483,-38.6606,91.124,61.9291,9.7008,1.9454,5.3666,5.2244,las_8_df
3656.0,37.5669,-38.8362,91.2073,63.4052,9.7062,1.8733,5.4999,5.4104,las_8_df
3656.5,38.5836,-38.7663,90.2488,63.8042,9.7108,1.8336,5.5526,5.4391,las_8_df
3657.0,38.2432,-38.5875,90.0872,63.7941,9.7079,1.8092,5.5158,5.3814,las_8_df
3657.5,37.0852,-38.3918,88.4339,64.0612,9.711,1.7925,5.4002,5.3242,las_8_df
3658.0,35.5162,-38.2636,90.204,62.9424,9.7075,1.8199,5.3162,5.2694,las_8_df
3658.5,35.0145,-38.2535,91.8086,60.6326,9.7052,1.8509,5.5536,5.4255,las_8_df
3659.0,35.592,-38.2433,93.2523,58.9562,9.7127,1.8806,6.0429,5.7963,las_8_df
3659.5,36.4243,-38.2627,88.9011,60.0648,9.7158,1.9195,6.4222,6.2178,las_8_df
3660.0,37.2567,-38.3076,87.2163,62.1954,9.7138,1.8732,6.4512,6.2724,las_8_df
3660.5,37.9927,-38.3526,88.6726,64.7633,9.7157,1.8154,6.437,6.1131,las_8_df
3661.0,39.8029,-38.3975,89.3598,66.4018,9.7125,1.7701,6.1768,5.9578,las_8_df
3661.5,42.7601,-38.5415,90.0783,68.974,9.7025,1.7656,5.9463,5.7515,las_8_df
3662.0,44.1382,-38.5327,90.3062,71.0723,9.6927,1.8118,5.6889,5.4561,las_8_df
3662.5,43.7659,-38.5046,89.2628,69.7621,9.6876,1.8576,5.2938,5.1551,las_8_df
3663.0,41.5326,-38.4354,90.9241,67.9732,9.6866,1.8886,5.1066,4.9924,las_8_df
3663.5,38.1654,-38.3662,95.4605,66.7549,9.6812,1.8963,5.0627,4.9651,las_8_df
3664.0,34.8934,-38.3603,95.3377,68.028,9.6847,1.9822,5.1242,4.9651,las_8_df
3664.5,32.9187,-38.3721,95.4426,69.3787,9.6816,2.0273,5.1848,5.0749,las_8_df
3665.0,30.9441,-38.5018,96.7843,71.1061,9.6743,2.0636,5.4255,5.2259,las_8_df
3665.5,29.5662,-38.5579,94.1243,73.9556,9.6711,2.0998,5.7068,5.5178,las_8_df
3666.0,29.3128,-38.5628,93.2924,76.8002,9.6721,2.1867,5.9634,5.8759,las_8_df
3666.5,30.1268,-38.5094,91.077,77.7227,9.6389,2.2237,7.4287,7.0674,las_8_df
3667.0,30.0651,-38.4092,87.8423,77.8872,9.6297,2.266,7.9463,7.6899,las_8_df
3667.5,33.2393,-38.369,86.5016,77.4012,9.6359,2.29,8.0168,7.7934,las_8_df
3668.0,35.6192,-38.3603,85.0522,76.7425,9.6391,2.2045,7.6289,7.2106,las_8_df
3668.5,36.9942,-38.3063,87.4997,77.0658,9.6539,2.078,6.5582,6.3487,las_8_df
3669.0,36.5281,-38.1769,90.2331,77.5088,9.6768,2.0401,6.0708,5.9939,las_8_df
3669.5,35.6553,-38.2911,91.6408,77.9115,9.6819,2.0077,6.085,5.9232,las_8_df
3670.0,34.3373,-38.305,92.4628,78.3142,9.6759,2.0843,6.2791,5.9711,las_8_df
3670.5,32.654,-38.3224,93.5339,78.7169,9.6763,2.1643,6.3688,6.1979,las_8_df
3671.0,31.4593,-38.2397,92.4992,77.8036,9.6979,2.2328,6.6873,6.4331,las_8_df
3671.5,30.3968,-38.2456,91.5668,76.6693,9.6573,2.3029,6.8481,6.744,las_8_df
3672.0,28.5148,-38.1274,91.1217,74.2965,9.614,2.3415,7.1089,6.8985,las_8_df
